timestamp,hourly_energy_kwh,estimated_avg_power_kw
2023-01-16 08:00:00,0.0335718449330113,0.0335718449330113
2023-01-16 09:00:00,0.14876509001224678,0.14876509001224678
2023-01-16 10:00:00,0.250356325508523,0.250356325508523
2023-01-16 11:00:00,0.31987597716938726,0.31987597716938726
2023-01-16 12:00:00,0.3507470264516892,0.3507470264516892
2023-01-16 13:00:00,0.34044128244597477,0.34044128244597477
2023-01-16 14:00:00,0.28978697035258544,0.28978697035258544
2023-01-16 15:00:00,0.20313206079903495,0.20313206079903495
2023-01-16 16:00:00,0.09052591065729163,0.09052591065729163
2023-01-16 17:00:00,0.0007975116702554806,0.0007975116702554806
2023-01-16 18:00:00,0.0,0.0
2023-01-16 19:00:00,0.0,0.0
2023-01-16 20:00:00,0.0,0.0
2023-01-16 21:00:00,0.0,0.0
2023-01-16 22:00:00,0.0,0.0
2023-01-16 23:00:00,0.0,0.0
2023-01-17 00:00:00,0.0,0.0
2023-01-17 01:00:00,0.0,0.0
2023-01-17 02:00:00,0.0,0.0
2023-01-17 03:00:00,0.0,0.0
2023-01-17 04:00:00,0.0,0.0
2023-01-17 05:00:00,0.0,0.0
2023-01-17 06:00:00,0.0,0.0
2023-01-17 07:00:00,0.0,0.0
2023-01-17 08:00:00,0.025221873487546738,0.025221873487546738
2023-01-17 09:00:00,0.11002153135364418,0.11002153135364418
2023-01-17 10:00:00,0.18471422368772605,0.18471422368772605
2023-01-17 11:00:00,0.2358817420018764,0.2358817420018764
2023-01-17 12:00:00,0.2587024375400301,0.2587024375400301
2023-01-17 13:00:00,0.2513116298601903,0.2513116298601903
2023-01-17 14:00:00,0.21430195496508753,0.21430195496508753
2023-01-17 15:00:00,0.15083685738579516,0.15083685738579516
2023-01-17 16:00:00,0.06818108494964562,0.06818108494964562
2023-01-17 17:00:00,0.0008266647684581555,0.0008266647684581555
2023-01-17 18:00:00,0.0,0.0
2023-01-17 19:00:00,0.0,0.0
2023-01-17 20:00:00,0.0,0.0
2023-01-17 21:00:00,0.0,0.0
2023-01-17 22:00:00,0.0,0.0
2023-01-17 23:00:00,0.0,0.0
2023-01-18 00:00:00,0.0,0.0
2023-01-18 01:00:00,0.0,0.0
2023-01-18 02:00:00,0.0,0.0
2023-01-18 03:00:00,0.0,0.0
2023-01-18 04:00:00,0.0,0.0
2023-01-18 05:00:00,0.0,0.0
2023-01-18 06:00:00,0.0,0.0
2023-01-18 07:00:00,0.0,0.0
2023-01-18 08:00:00,0.03529362642058435,0.03529362642058435
2023-01-18 09:00:00,0.15140906699213083,0.15140906699213083
2023-01-18 10:00:00,0.253544093390589,0.253544093390589
2023-01-18 11:00:00,0.3235811884680936,0.3235811884680936
2023-01-18 12:00:00,0.35494779391352294,0.35494779391352294
2023-01-18 13:00:00,0.3450868990963787,0.3450868990963787
2023-01-18 14:00:00,0.29478742180733913,0.29478742180733913
2023-01-18 15:00:00,0.20833078671175134,0.20833078671175134
2023-01-18 16:00:00,0.09548710216215525,0.09548710216215525
2023-01-18 17:00:00,0.001532021037454896,0.001532021037454896
2023-01-18 18:00:00,0.0,0.0
2023-01-18 19:00:00,0.0,0.0
2023-01-18 20:00:00,0.0,0.0
2023-01-18 21:00:00,0.0,0.0
2023-01-18 22:00:00,0.0,0.0
2023-01-18 23:00:00,0.0,0.0
2023-01-19 00:00:00,0.0,0.0
2023-01-19 01:00:00,0.0,0.0
2023-01-19 02:00:00,0.0,0.0
2023-01-19 03:00:00,0.0,0.0
2023-01-19 04:00:00,0.0,0.0
2023-01-19 05:00:00,0.0,0.0
2023-01-19 06:00:00,0.0,0.0
2023-01-19 07:00:00,0.0,0.0
2023-01-19 08:00:00,0.0035514067882850492,0.0035514067882850492
2023-01-19 09:00:00,0.014970176993689814,0.014970176993689814
2023-01-19 10:00:00,0.024999122516732853,0.024999122516732853
2023-01-19 11:00:00,0.031882765640075646,0.031882765640075646
2023-01-19 12:00:00,0.03497788487938447,0.03497788487938447
2023-01-19 13:00:00,0.03403276658055901,0.03403276658055901
2023-01-19 14:00:00,0.029122853128951565,0.029122853128951565
2023-01-19 15:00:00,0.020664329648481524,0.020664329648481524
2023-01-19 16:00:00,0.009601024100867883,0.009601024100867883
2023-01-19 17:00:00,0.00019766972297208073,0.00019766972297208073
2023-01-19 18:00:00,0.0,0.0
2023-01-19 19:00:00,0.0,0.0
2023-01-19 20:00:00,0.0,0.0
2023-01-19 21:00:00,0.0,0.0
2023-01-19 22:00:00,0.0,0.0
2023-01-19 23:00:00,0.0,0.0
2023-01-20 00:00:00,0.0,0.0
2023-01-20 01:00:00,0.0,0.0
2023-01-20 02:00:00,0.0,0.0
2023-01-20 03:00:00,0.0,0.0
2023-01-20 04:00:00,0.0,0.0
2023-01-20 05:00:00,0.0,0.0
2023-01-20 06:00:00,0.0,0.0
2023-01-20 07:00:00,0.0,0.0
2023-01-20 08:00:00,0.03959975288513794,0.03959975288513794
2023-01-20 09:00:00,0.16388561005859612,0.16388561005859612
2023-01-20 10:00:00,0.2728699059531798,0.2728699059531798
2023-01-20 11:00:00,0.34774016235174066,0.34774016235174066
2023-01-20 12:00:00,0.381531339228502,0.381531339228502
2023-01-20 13:00:00,0.3715020236707749,0.3715020236707749
2023-01-20 14:00:00,0.3184509660702105,0.3184509660702105
2023-01-20 15:00:00,0.22685638583181691,0.22685638583181691
2023-01-20 16:00:00,0.10681204922599184,0.10681204922599184
2023-01-20 17:00:00,0.0027518047240494828,0.0027518047240494828
2023-01-20 18:00:00,0.0,0.0
2023-01-20 19:00:00,0.0,0.0
2023-01-20 20:00:00,0.0,0.0
2023-01-20 21:00:00,0.0,0.0
2023-01-20 22:00:00,0.0,0.0
2023-01-20 23:00:00,0.0,0.0
2023-01-21 00:00:00,0.0,0.0
2023-01-21 01:00:00,0.0,0.0
2023-01-21 02:00:00,0.0,0.0
2023-01-21 03:00:00,0.0,0.0
2023-01-21 04:00:00,0.0,0.0
2023-01-21 05:00:00,0.0,0.0
2023-01-21 06:00:00,0.0,0.0
2023-01-21 07:00:00,0.0,0.0
2023-01-21 08:00:00,0.005429418047016471,0.005429418047016471
2023-01-21 09:00:00,0.02204497546992449,0.02204497546992449
2023-01-21 10:00:00,0.03659028630301235,0.03659028630301235
