Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,4690973,-,-,-,39.48,-76.31,0,68,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2023,2,25,23,0,1.5,1.1400000000000001,0.127,0.61,0,0,0,0,4,-0.9,0,0,0,0,0.297,84.31,92.18,0.97,0.14,1014,0.9,211,0.2
2023,2,26,0,0,1,1.1400000000000001,0.111,0.61,0,0,0,0,4,-1.1,0,0,0,0,0.308,86,103.69,0.96,0.14,1014,0.8,137,0
2023,2,26,1,0,0.6000000000000001,1.1300000000000001,0.101,0.61,0,0,0,0,4,-1,0,0,0,0,0.32,88.76,115.21000000000001,0.96,0.14,1014,0.7000000000000001,300,0.1
2023,2,26,2,0,0.2,1.12,0.092,0.61,0,0,0,0,4,-1,0,0,0,0,0.33,91.42,126.36,0.96,0.14,1014,0.7000000000000001,290,0.2
2023,2,26,3,0,-0.2,1.12,0.089,0.61,0,0,0,0,4,-1.2000000000000002,0,0,0,0,0.337,92.68,136.55,0.9500000000000001,0.14,1013,0.7000000000000001,254,0.30000000000000004
2023,2,26,4,0,-0.6000000000000001,1.12,0.08700000000000001,0.61,0,0,0,0,4,-1.4000000000000001,0,0,0,0,0.34,94.21000000000001,144.73,0.9500000000000001,0.14,1012,0.7000000000000001,248,0.6000000000000001
2023,2,26,5,0,-0.8,1.12,0.08600000000000001,0.61,0,0,0,1,4,-1.4000000000000001,0,0,1,0,0.342,95.97,149.07,0.9500000000000001,0.14,1012,0.7000000000000001,245,0.7000000000000001
2023,2,26,6,0,-0.9,1.1300000000000001,0.093,0.61,0,0,0,0,4,-1.2000000000000002,0,0,0,0,0.343,97.76,147.93,0.9500000000000001,0.14,1012,0.7000000000000001,242,0.8
2023,2,26,7,0,-0.7000000000000001,1.12,0.10300000000000001,0.61,0,0,0,0,4,-0.9,0,0,0,0,0.34400000000000003,98.7,141.8,0.96,0.14,1011,0.7000000000000001,233,0.9
2023,2,26,8,0,-0.2,1.11,0.109,0.61,0,0,0,0,4,-0.5,0,0,0,0,0.34600000000000003,98.16,132.64000000000001,0.96,0.14,1011,0.8,228,1.1
2023,2,26,9,0,0.2,1.11,0.125,0.61,0,0,0,0,4,-0.2,0,0,0,0,0.34400000000000003,97.44,121.96000000000001,0.96,0.14,1010,0.8,219,1.2000000000000002
2023,2,26,10,0,0.5,1.11,0.137,0.61,0,0,0,0,4,0.2,0,0,0,0,0.339,97.53,110.60000000000001,0.97,0.14,1010,0.9,213,1.6
2023,2,26,11,0,0.9,1.11,0.135,0.61,0,0,0,0,4,0.6000000000000001,0,0,0,0,0.333,97.58,99.02,0.97,0.14,1010,0.9,211,1.9000000000000001
2023,2,26,12,0,1.7000000000000002,1.1,0.146,0.61,21,111,27,0,1,1.1,21,111,0,27,0.327,95.54,87.31,0.97,0.14,1009,0.8,213,2.6
2023,2,26,13,0,2.8000000000000003,1.12,0.14300000000000002,0.61,74,520,195,0,4,1.5,28,0,0,28,0.325,91.2,76.52,0.97,0.14,1009,0.8,221,3.3000000000000003
2023,2,26,14,0,4.3,1.17,0.11800000000000001,0.61,93,738,388,0,4,2.1,147,1,0,147,0.324,85.42,66.43,0.96,0.14,1008,0.8,226,3.6
2023,2,26,15,0,6.300000000000001,1.25,0.083,0.61,93,868,555,0,4,2.6,285,43,0,308,0.325,77.44,57.78,0.9500000000000001,0.14,1007,0.8,229,3.8000000000000003
2023,2,26,16,0,8.4,1.35,0.066,0.61,91,929,671,0,2,3.2,351,77,0,399,0.327,69.78,51.4,0.9400000000000001,0.14,1006,0.8,234,3.9000000000000004
2023,2,26,17,0,9.9,1.34,0.062,0.61,91,949,723,0,0,3.6,91,949,0,723,0.328,64.68,48.28,0.93,0.14,1005,0.8,240,4
2023,2,26,18,0,10.9,1.27,0.067,0.61,93,935,706,0,0,3.8000000000000003,93,935,0,706,0.328,61.43,49.050000000000004,0.93,0.14,1003,0.9,248,4.1000000000000005
2023,2,26,19,0,11.600000000000001,1.24,0.069,0.61,90,908,630,0,0,4,90,908,0,630,0.327,59.6,53.550000000000004,0.93,0.14,1002,0.9,256,4
2023,2,26,20,0,11.8,1.23,0.064,0.61,80,856,496,0,0,4.2,80,856,0,496,0.325,59.76,60.92,0.93,0.14,1002,1,265,3.5
2023,2,26,21,0,10.8,1.23,0.056,0.61,64,764,323,0,0,4.7,64,764,0,323,0.323,66.22,70.22,0.92,0.14,1002,1,273,2.5
2023,2,26,22,0,7.9,1.22,0.049,0.61,41,560,132,0,0,4.1000000000000005,41,560,0,132,0.32,77.08,80.68,0.92,0.14,1002,0.9,283,2
2023,2,26,23,0,6.4,1.18,0.046,0.61,0,0,0,0,0,3.3000000000000003,0,0,0,0,0.318,80.45,91.97,0.91,0.14,1003,0.9,295,2.1
2023,2,27,0,0,5.5,1.12,0.044,0.61,0,0,0,0,0,2.8000000000000003,0,0,0,0,0.316,82.81,103.49000000000001,0.9,0.14,1003,0.9,301,2.1
2023,2,27,1,0,4.6000000000000005,1.07,0.043000000000000003,0.61,0,0,0,0,0,2.5,0,0,0,0,0.316,85.96000000000001,115,0.9,0.14,1004,0.9,306,1.9000000000000001
2023,2,27,2,0,3.7,1.06,0.043000000000000003,0.61,0,0,0,0,0,2.2,0,0,0,0,0.316,89.95,126.13000000000001,0.9,0.14,1004,0.9,311,1.8
2023,2,27,3,0,2.9000000000000004,1.06,0.043000000000000003,0.61,0,0,0,0,0,1.9000000000000001,0,0,0,0,0.315,93.38,136.29,0.9,0.14,1004,0.9,314,1.8
2023,2,27,4,0,2.3000000000000003,1.07,0.043000000000000003,0.61,0,0,0,0,0,1.6,0,0,0,0,0.313,95.3,144.41,0.9,0.14,1005,0.9,316,1.8
2023,2,27,5,0,1.5,1.08,0.043000000000000003,0.61,0,0,0,1,0,1.3,0,0,1,0,0.311,98.32000000000001,148.71,0.9,0.14,1006,0.9,320,1.6
2023,2,27,6,0,0.9,1.08,0.043000000000000003,0.61,0,0,0,0,0,0.9,0,0,0,0,0.308,99.86,147.56,0.9,0.14,1006,0.8,325,1.5
2023,2,27,7,0,0.4,1.06,0.044,0.61,0,0,0,0,0,0.4,0,0,0,0,0.303,100,141.46,0.9,0.14,1006,0.8,326,1.5
2023,2,27,8,0,0.1,1.04,0.042,0.61,0,0,0,0,0,0.1,0,0,0,0,0.297,100,132.34,0.9,0.14,1006,0.8,328,1.4000000000000001
2023,2,27,9,0,-0.1,1.04,0.04,0.61,0,0,0,0,0,-0.1,0,0,0,0,0.295,100,121.68,0.9,0.14,1007,0.8,335,1.4000000000000001
2023,2,27,10,0,-0.4,1.05,0.04,0.61,0,0,0,0,7,-0.4,0,0,0,0,0.299,100,110.33,0.9,0.14,1007,0.7000000000000001,359,1.4000000000000001
2023,2,27,11,0,-0.6000000000000001,1.06,0.04,0.61,0,0,0,0,7,-0.6000000000000001,0,0,0,0,0.307,99.68,98.75,0.9,0.14,1007,0.7000000000000001,22,1.5
2023,2,27,12,0,1.5,1.08,0.04,0.61,19,301,34,7,7,-0.30000000000000004,23,3,7,23,0.316,88.10000000000001,87.05,0.9,0.14,1007,0.7000000000000001,39,2.1
2023,2,27,13,0,3.2,1.09,0.039,0.61,49,696,215,0,7,0,120,184,0,164,0.324,79.58,76.23,0.91,0.14,1008,0.8,52,2.2
2023,2,27,14,0,5.6000000000000005,1.11,0.038,0.61,63,849,407,0,7,-0.9,162,398,0,323,0.332,62.96,66.12,0.9,0.14,1008,0.8,77,2.6
2023,2,27,15,0,7.4,1.1,0.042,0.61,74,912,565,0,8,-1.4000000000000001,170,560,0,471,0.331,53.61,57.43,0.9,0.14,1007,0.9,82,2.5
2023,2,27,16,0,8.6,1.12,0.045,0.61,81,939,671,0,8,-1.4000000000000001,223,489,0,530,0.325,49.42,51.04,0.91,0.14,1006,1.1,103,2.1
2023,2,27,17,0,9.200000000000001,1.1500000000000001,0.049,0.61,85,943,717,0,8,-1,312,281,0,501,0.319,49.03,47.9,0.91,0.14,1005,1.3,132,2.1
2023,2,27,18,0,9.5,1.16,0.059000000000000004,0.61,89,922,698,0,8,-0.4,227,12,0,235,0.32,50.18,48.69,0.92,0.14,1003,1.5,145,2.5
2023,2,27,19,0,9.5,1.1500000000000001,0.068,0.61,89,882,617,0,7,0.4,146,2,0,147,0.316,52.94,53.230000000000004,0.93,0.14,1002,1.7000000000000002,139,3.2
2023,2,27,20,0,9,1.1500000000000001,0.07100000000000001,0.61,82,817,482,0,7,1.3,13,0,0,13,0.311,58.370000000000005,60.64,0.93,0.14,1000,2,133,3.7
2023,2,27,21,0,8,1.16,0.08600000000000001,0.61,74,693,311,0,7,2.6,6,0,0,6,0.311,68.93,69.97,0.9400000000000001,0.14,1000,1.9000000000000001,131,2.9000000000000004
2023,2,27,22,0,6.300000000000001,1.16,0.1,0.61,50,439,123,0,7,3,31,0,0,31,0.314,79.48,80.46000000000001,0.9500000000000001,0.14,1000,2,128,3.5
2023,2,27,23,0,5.1000000000000005,1.08,0.125,0.61,0,0,0,0,4,2.9000000000000004,0,0,0,0,0.311,85.76,91.77,0.96,0.14,999,2.1,126,4.800000000000001
2023,2,28,0,0,4.1000000000000005,1.05,0.159,0.61,0,0,0,0,6,2.9000000000000004,0,0,0,0,0.294,91.78,103.29,0.97,0.14,998,2.2,122,5
2023,2,28,1,0,3.2,1.04,0.162,0.61,0,0,0,0,4,2.5,0,0,0,0,0.275,94.91,114.79,0.97,0.14,997,2.4000000000000004,123,4.3
2023,2,28,2,0,2.3000000000000003,1.05,0.146,0.61,0,0,0,0,8,1.8,0,0,0,0,0.277,96.57000000000001,125.9,0.97,0.14,995,2.4000000000000004,115,4.3
2023,2,28,3,0,2.3000000000000003,1.02,0.158,0.61,0,0,0,0,7,1.8,0,0,0,0,0.279,96.22,136.03,0.97,0.14,992,2.5,111,5.1000000000000005
2023,2,28,4,0,2.8000000000000003,1,0.136,0.61,0,0,0,0,7,2.2,0,0,0,0,0.276,95.87,144.09,0.97,0.14,990,2.5,121,4.2
2023,2,28,5,0,3.1,0.99,0.1,0.61,0,0,0,1,8,2.7,0,0,1,0,0.278,96.96000000000001,148.34,0.96,0.14,990,2.5,110,1.9000000000000001
2023,2,28,6,0,3.1,1.04,0.122,0.61,0,0,0,0,4,2.7,0,0,0,0,0.277,97.03,147.19,0.97,0.14,990,2.3000000000000003,51,1.5
2023,2,28,7,0,2.7,1.08,0.13,0.61,0,0,0,0,4,2.2,0,0,0,0,0.28,96.63,141.12,0.97,0.14,990,1.8,20,2.2
2023,2,28,8,0,2.1,1.12,0.10300000000000001,0.61,0,0,0,0,4,1.7000000000000002,0,0,0,0,0.28700000000000003,96.86,132.03,0.96,0.14,990,1.4000000000000001,12,2.6
2023,2,28,9,0,1.5,1.16,0.08700000000000001,0.61,0,0,0,0,2,1.2000000000000002,0,0,0,0,0.289,97.75,121.4,0.96,0.14,991,1.5,11,2.1
2023,2,28,10,0,1,1.16,0.08700000000000001,0.61,0,0,0,0,0,0.9,0,0,0,0,0.28800000000000003,99.32000000000001,110.06,0.96,0.14,992,1.5,10,1.7000000000000002
2023,2,28,11,0,1,1.1500000000000001,0.097,0.61,0,0,0,0,1,0.9,0,0,0,0,0.28600000000000003,99.59,98.48,0.96,0.14,994,1.4000000000000001,12,1.6
2023,2,28,12,0,2.3000000000000003,1.1300000000000001,0.11800000000000001,0.61,24,159,33,0,1,1.6,24,159,0,33,0.28500000000000003,94.96000000000001,86.79,0.97,0.14,995,1.4000000000000001,22,2.1
2023,2,28,13,0,3.6,1.11,0.137,0.61,74,523,201,0,1,2.3000000000000003,74,523,0,201,0.28600000000000003,91.32000000000001,75.94,0.97,0.14,996,1.4000000000000001,35,1.9000000000000001
2023,2,28,14,0,4.5,1.1,0.139,0.61,101,701,388,0,3,2.9000000000000004,59,0,0,59,0.28600000000000003,89.12,65.8,0.97,0.14,997,1.3,49,1.6
2023,2,28,15,0,5.1000000000000005,1.01,0.14,0.61,118,792,548,0,3,3.3000000000000003,64,0,0,64,0.28600000000000003,88.08,57.09,0.97,0.14,998,1.2000000000000002,60,1
2023,2,28,16,0,5.6000000000000005,1.01,0.158,0.61,134,822,655,0,4,3.7,56,0,0,56,0.28800000000000003,87.28,50.660000000000004,0.97,0.14,998,1.2000000000000002,295,0
2023,2,28,17,0,6.2,1.02,0.17200000000000001,0.61,144,829,704,0,3,4.2,153,0,0,153,0.28700000000000003,87.29,47.52,0.98,0.14,999,1.2000000000000002,265,1.1
2023,2,28,18,0,7,1.06,0.192,0.61,151,807,688,0,4,5,118,0,0,118,0.28700000000000003,87.07000000000001,48.33,0.98,0.14,1000,1.2000000000000002,280,1.8
2023,2,28,19,0,7.9,1.12,0.194,0.61,144,779,614,0,2,5.6000000000000005,342,60,0,378,0.28700000000000003,85.45,52.9,0.98,0.14,1001,1.1,299,2.3000000000000003
2023,2,28,20,0,8.6,1.22,0.158,0.61,117,752,489,0,0,5.7,117,752,0,489,0.28500000000000003,81.82000000000001,60.36,0.97,0.14,1002,1.1,315,2.8000000000000003
2023,2,28,21,0,8.5,1.31,0.112,0.61,83,699,326,0,0,5.4,83,699,0,326,0.28600000000000003,80.84,69.72,0.96,0.14,1003,0.9,325,2.3000000000000003
2023,2,28,22,0,5.800000000000001,1.36,0.08,0.61,49,530,139,0,0,4.3,49,530,0,139,0.291,90.01,80.24,0.9500000000000001,0.14,1005,0.7000000000000001,334,1.4000000000000001
2023,2,28,23,0,3.8000000000000003,1.37,0.062,0.61,0,0,0,0,0,3,0,0,0,0,0.295,94.23,91.56,0.9400000000000001,0.14,1006,0.6000000000000001,343,1.5
2023,3,1,0,0,2.9000000000000004,1.41,0.051000000000000004,0.62,0,0,0,0,0,2.2,0,0,0,0,0.294,95.48,103.09,0.9400000000000001,0.14,1007,0.5,352,1.5
2023,3,1,1,0,2,1.4000000000000001,0.045,0.62,0,0,0,0,0,1.7000000000000002,0,0,0,0,0.292,97.76,114.59,0.93,0.14,1008,0.5,2,1.4000000000000001
2023,3,1,2,0,1.3,1.4000000000000001,0.042,0.62,0,0,0,0,0,1.3,0,0,0,0,0.291,99.72,125.68,0.93,0.14,1009,0.5,7,1.4000000000000001
2023,3,1,3,0,0.7000000000000001,1.37,0.04,0.62,0,0,0,0,0,0.7000000000000001,0,0,0,0,0.289,100,135.76,0.93,0.14,1010,0.5,9,1.4000000000000001
2023,3,1,4,0,0.2,1.35,0.039,0.62,0,0,0,0,0,0.2,0,0,0,0,0.28600000000000003,100,143.77,0.92,0.14,1010,0.5,14,1.5
2023,3,1,5,0,-0.2,1.34,0.039,0.62,0,0,0,1,0,-0.2,0,0,1,0,0.28400000000000003,100,147.97,0.92,0.14,1011,0.6000000000000001,22,1.7000000000000002
2023,3,1,6,0,-0.6000000000000001,1.33,0.039,0.62,0,0,0,0,0,-0.6000000000000001,0,0,0,0,0.28300000000000003,100,146.81,0.92,0.14,1011,0.6000000000000001,32,1.8
2023,3,1,7,0,-0.9,1.3,0.04,0.62,0,0,0,0,0,-0.9,0,0,0,0,0.28200000000000003,100,140.78,0.92,0.14,1011,0.6000000000000001,42,1.8
2023,3,1,8,0,-1.2000000000000002,1.28,0.042,0.62,0,0,0,0,0,-1.2000000000000002,0,0,0,0,0.281,100,131.72,0.92,0.14,1011,0.5,53,1.8
2023,3,1,9,0,-1.7000000000000002,1.27,0.045,0.62,0,0,0,0,0,-1.7000000000000002,0,0,0,0,0.278,100,121.11,0.92,0.14,1012,0.5,64,1.5
2023,3,1,10,0,-2.2,1.25,0.05,0.62,0,0,0,0,0,-2.2,0,0,0,0,0.275,100,109.78,0.92,0.14,1012,0.5,76,1.3
2023,3,1,11,0,-2,1.24,0.053,0.62,0,0,0,0,0,-2,0,0,0,0,0.272,100,98.21000000000001,0.92,0.14,1013,0.5,91,1.2000000000000002
2023,3,1,12,0,0.6000000000000001,1.25,0.056,0.62,22,302,41,0,1,-0.2,22,302,0,41,0.27,94.57000000000001,86.52,0.92,0.14,1013,0.7000000000000001,101,1.9000000000000001
2023,3,1,13,0,3.1,1.28,0.057,0.62,55,675,222,0,4,0.5,122,8,0,124,0.269,83.32000000000001,75.64,0.92,0.14,1013,0.9,111,2.5
2023,3,1,14,0,5.5,1.29,0.057,0.62,72,818,411,0,0,0.2,72,818,0,411,0.268,68.5,65.48,0.92,0.14,1013,1.1,123,3.1
2023,3,1,15,0,7.2,1.22,0.057,0.62,81,893,571,0,5,0,308,225,0,431,0.267,60.36,56.74,0.91,0.14,1012,1.1,137,3.3000000000000003
2023,3,1,16,0,8.6,1.18,0.05,0.62,84,938,683,0,0,0.7000000000000001,84,938,0,683,0.267,57.51,50.29,0.91,0.14,1011,1.1,151,3.5
2023,3,1,17,0,9.8,1.1500000000000001,0.044,0.62,83,956,733,0,1,1.8,83,956,0,733,0.268,57.36,47.14,0.91,0.14,1010,1.2000000000000002,163,3.8000000000000003
2023,3,1,18,0,10.600000000000001,1.12,0.046,0.62,84,946,717,0,1,3,84,946,0,717,0.27,59.52,47.97,0.91,0.14,1009,1.3,171,4
2023,3,1,19,0,11.100000000000001,1.09,0.053,0.62,84,915,640,0,2,4.2,313,55,0,346,0.272,62.4,52.58,0.92,0.14,1008,1.3,179,4
2023,3,1,20,0,11.200000000000001,1.05,0.06,0.62,80,852,505,0,0,5.1000000000000005,80,852,0,505,0.274,66.23,60.08,0.93,0.14,1007,1.4000000000000001,183,3.7
2023,3,1,21,0,10.4,1.02,0.061,0.62,68,753,332,0,0,5.9,68,753,0,332,0.275,73.74,69.48,0.93,0.14,1007,1.3,178,2.9000000000000004
2023,3,1,22,0,7.7,1.01,0.06,0.62,45,537,139,0,0,5.800000000000001,45,537,0,139,0.277,87.88,80.02,0.93,0.14,1006,1.3,168,1.8
2023,3,1,23,0,6.1000000000000005,1.02,0.06,0.62,0,0,0,0,1,5.5,0,0,0,0,0.278,95.97,91.35000000000001,0.93,0.14,1006,1.3,162,1.8
2023,3,2,0,0,5.300000000000001,1.02,0.064,0.62,0,0,0,0,0,5.300000000000001,0,0,0,0,0.28,100,102.88,0.9400000000000001,0.14,1006,1.3,160,1.8
2023,3,2,1,0,5.2,1.04,0.07200000000000001,0.62,0,0,0,0,0,5.2,0,0,0,0,0.28,100,114.38,0.9400000000000001,0.14,1005,1.3,161,1.8
2023,3,2,2,0,5.300000000000001,1.09,0.08,0.62,0,0,0,0,7,5.300000000000001,0,0,0,0,0.28200000000000003,100,125.45,0.9500000000000001,0.14,1004,1.4000000000000001,168,1.6
2023,3,2,3,0,5.800000000000001,1.11,0.088,0.62,0,0,0,0,7,5.800000000000001,0,0,0,0,0.277,100,135.49,0.9500000000000001,0.14,1003,1.4000000000000001,172,1.8
2023,3,2,4,0,5.9,1.1300000000000001,0.08600000000000001,0.62,0,0,0,0,7,5.9,0,0,0,0,0.274,100,143.45000000000002,0.9500000000000001,0.14,1002,1.5,158,1.8
2023,3,2,5,0,5.800000000000001,1.1500000000000001,0.082,0.62,0,0,0,1,7,5.7,0,0,1,0,0.272,99.48,147.59,0.9400000000000001,0.14,1001,1.5,140,2.2
2023,3,2,6,0,5.7,1.16,0.095,0.62,0,0,0,0,7,5.5,0,0,0,0,0.272,98.63,146.43,0.9500000000000001,0.14,1000,1.6,134,2.3000000000000003
2023,3,2,7,0,5.5,1.17,0.111,0.62,0,0,0,0,7,5.300000000000001,0,0,0,0,0.271,98.88,140.43,0.9500000000000001,0.14,999,1.9000000000000001,132,2.4000000000000004
2023,3,2,8,0,5.4,1.16,0.115,0.62,0,0,0,0,6,5.2,0,0,0,0,0.27,98.28,131.4,0.96,0.14,998,2.1,136,1.9000000000000001
2023,3,2,9,0,5.300000000000001,1.1500000000000001,0.111,0.62,0,0,0,0,6,5,0,0,0,0,0.268,98.2,120.82000000000001,0.9500000000000001,0.14,999,2.1,192,1
2023,3,2,10,0,5.5,1.16,0.10400000000000001,0.62,0,0,0,0,6,5.300000000000001,0,0,0,0,0.268,98.87,109.5,0.9500000000000001,0.14,998,2.2,241,1.6
2023,3,2,11,0,5.9,1.19,0.099,0.62,0,0,0,0,6,5.9,0,0,0,0,0.269,100,97.93,0.9500000000000001,0.14,997,2.3000000000000003,260,1.6
2023,3,2,12,0,7,1.26,0.097,0.62,25,205,38,7,6,6.800000000000001,7,0,7,7,0.269,98.41,86.25,0.9500000000000001,0.14,997,2.5,268,2
2023,3,2,13,0,8.3,1.32,0.116,0.62,68,546,206,0,6,7.800000000000001,44,1,0,44,0.271,96.96000000000001,75.34,0.9500000000000001,0.14,997,2.5,272,2.2
2023,3,2,14,0,9.8,1.37,0.153,0.62,102,670,384,0,7,9,152,15,0,158,0.271,95.08,65.16,0.96,0.14,998,2.5,279,2.1
2023,3,2,15,0,11.3,1.16,0.101,0.62,100,816,551,0,6,10,272,155,0,358,0.269,91.84,56.39,0.9500000000000001,0.14,998,2.1,295,2.2
2023,3,2,16,0,12.5,1.19,0.079,0.62,98,894,674,0,6,10.200000000000001,181,4,0,183,0.269,85.66,49.92,0.9500000000000001,0.14,997,1.6,308,2.6
2023,3,2,17,0,13.3,1.23,0.06,0.62,92,946,740,1,6,9.3,339,75,1,391,0.271,76.81,46.76,0.9400000000000001,0.14,997,1.1,312,2.9000000000000004
2023,3,2,18,0,14.100000000000001,1.31,0.054,0.62,88,957,733,0,6,7.9,253,13,0,262,0.273,66.05,47.6,0.93,0.14,997,0.9,311,3.2
2023,3,2,19,0,14.100000000000001,1.36,0.055,0.62,85,933,656,0,6,6.4,196,8,0,201,0.273,59.92,52.25,0.93,0.14,998,0.9,312,3.1
2023,3,2,20,0,13.3,1.35,0.049,0.62,75,896,526,0,6,6.2,186,15,0,193,0.274,61.940000000000005,59.800000000000004,0.93,0.14,998,0.8,315,2.5
2023,3,2,21,0,11.8,1.3,0.043000000000000003,0.62,62,810,349,0,6,6,92,3,0,93,0.273,67.42,69.23,0.93,0.14,999,0.8,321,2.1
2023,3,2,22,0,10,1.3,0.043000000000000003,0.62,43,607,150,0,6,5,29,0,0,29,0.273,71.25,79.8,0.93,0.14,1000,0.8,327,2.2
2023,3,2,23,0,9,1.29,0.047,0.62,0,0,0,0,7,4.6000000000000005,0,0,0,0,0.273,73.76,91.15,0.93,0.14,1001,0.8,335,2.3000000000000003
2023,3,3,0,0,8.3,1.27,0.053,0.62,0,0,0,0,7,4.5,0,0,0,0,0.273,76.87,102.68,0.93,0.14,1002,0.9,344,2.1
2023,3,3,1,0,7.7,1.26,0.056,0.62,0,0,0,0,7,4.4,0,0,0,0,0.273,79.54,114.17,0.9400000000000001,0.14,1003,0.9,352,2
2023,3,3,2,0,7.1000000000000005,1.28,0.058,0.62,0,0,0,0,7,4.2,0,0,0,0,0.273,81.82000000000001,125.22,0.9400000000000001,0.14,1004,0.9,3,1.9000000000000001
2023,3,3,3,0,6.5,1.28,0.06,0.62,0,0,0,0,1,4,0,0,0,0,0.273,83.9,135.22,0.9400000000000001,0.14,1004,0.9,13,2
2023,3,3,4,0,6,1.27,0.065,0.62,0,0,0,0,7,3.7,0,0,0,0,0.274,85.24,143.13,0.9400000000000001,0.14,1005,0.9,21,2.1
2023,3,3,5,0,5.300000000000001,1.27,0.069,0.62,0,0,0,1,7,3.5,0,0,1,0,0.275,87.95,147.22,0.9400000000000001,0.14,1006,1,31,1.9000000000000001
2023,3,3,6,0,4.6000000000000005,1.28,0.068,0.62,0,0,0,0,7,3.1,0,0,0,0,0.278,89.83,146.05,0.9400000000000001,0.14,1006,1,41,1.6
2023,3,3,7,0,3.8000000000000003,1.29,0.064,0.62,0,0,0,0,7,2.3000000000000003,0,0,0,0,0.28,90.05,140.07,0.9400000000000001,0.14,1006,1,43,1.5
2023,3,3,8,0,2.8000000000000003,1.3,0.058,0.62,0,0,0,0,7,1.5,0,0,0,0,0.28600000000000003,90.9,131.09,0.93,0.14,1007,1,34,1.4000000000000001
2023,3,3,9,0,2.5,1.31,0.054,0.62,0,0,0,0,5,1.1,0,0,0,0,0.28700000000000003,90.23,120.52,0.93,0.14,1008,1,39,1.5
2023,3,3,10,0,1.6,1.32,0.053,0.62,0,0,0,0,0,0.4,0,0,0,0,0.28800000000000003,92.05,109.22,0.93,0.14,1008,1,45,1.7000000000000002
2023,3,3,11,0,1,1.34,0.051000000000000004,0.62,0,0,0,0,8,0.2,0,0,0,0,0.293,94.13,97.65,0.92,0.14,1009,1,52,1.8
2023,3,3,12,0,3.1,1.33,0.052000000000000005,0.62,24,329,47,7,4,0.7000000000000001,28,1,7,28,0.293,84.41,85.97,0.92,0.14,1010,1.1,55,2.4000000000000004
2023,3,3,13,0,4.800000000000001,1.33,0.053,0.62,55,681,230,0,7,-0.1,110,326,0,195,0.289,70.73,75.04,0.92,0.14,1010,1.2000000000000002,67,3.1
2023,3,3,14,0,5.800000000000001,1.34,0.054,0.62,71,821,420,0,7,-0.30000000000000004,128,6,0,131,0.28600000000000003,64.83,64.83,0.92,0.14,1010,1.3,82,3.2
2023,3,3,15,0,6.5,1.33,0.062,0.62,84,877,574,0,7,0,174,9,0,179,0.28200000000000003,63.370000000000005,56.04,0.93,0.14,1010,1.5,93,3
2023,3,3,16,0,7,1.3,0.078,0.62,97,890,675,0,7,0.6000000000000001,228,10,0,235,0.278,63.800000000000004,49.54,0.9400000000000001,0.14,1009,1.8,96,2.9000000000000004
2023,3,3,17,0,6.7,1.27,0.10300000000000001,0.62,111,877,716,1,7,1.2000000000000002,95,0,1,95,0.278,68.17,46.37,0.9500000000000001,0.14,1008,2,95,3.2
2023,3,3,18,0,6.5,1.25,0.14300000000000002,0.62,128,831,692,0,6,1.8,102,0,0,103,0.276,72.13,47.24,0.96,0.14,1007,2.2,102,3.8000000000000003
2023,3,3,19,0,6.6000000000000005,1.24,0.156,0.62,127,789,613,0,6,2.4000000000000004,68,0,0,68,0.275,74.37,51.93,0.96,0.14,1006,2.3000000000000003,112,4.1000000000000005
2023,3,3,20,0,6.1000000000000005,1.22,0.163,0.62,118,723,485,1,6,2.6,18,0,1,18,0.275,78.32000000000001,59.51,0.96,0.14,1005,2.2,111,4.2
2023,3,3,21,0,5.300000000000001,1.22,0.23,0.62,114,539,308,0,7,2.8000000000000003,12,0,0,12,0.276,83.84,68.99,0.96,0.14,1004,2.2,101,4.2
2023,3,3,22,0,4.5,1.25,0.27,0.62,73,280,124,0,7,2.8000000000000003,20,0,0,20,0.277,88.51,79.58,0.96,0.14,1002,2.2,95,4.6000000000000005
