datetime,Year,Month,Day,Hour,Minute,temp_air,temp_dew,dhi,dni,ghi,albedo,pressure,wind_direction,wind_speed
2023-05-29 19:00:00,2023,5,29,19,0,23.3,13.9,360,309,626,0.16,1007,81,2.5
2023-05-29 20:00:00,2023,5,29,20,0,23.0,14.6,336,214,497,0.16,1007,81,2.6
2023-05-29 21:00:00,2023,5,29,21,0,22.3,15.2,267,229,405,0.16,1008,82,2.6
2023-05-29 22:00:00,2023,5,29,22,0,21.0,14.8,204,160,272,0.16,1008,83,2.8000000000000003
2023-05-29 23:00:00,2023,5,29,23,0,19.200000000000003,13.4,13,0,13,0.16,1009,82,2.8000000000000003
2023-05-30 00:00:00,2023,5,30,0,0,17.3,11.8,23,1,23,0.15,1010,78,2.6
2023-05-30 01:00:00,2023,5,30,1,0,16.0,10.6,0,0,0,0.15,1011,74,2.4000000000000004
2023-05-30 02:00:00,2023,5,30,2,0,15.4,10.2,0,0,0,0.15,1011,72,2.4000000000000004
2023-05-30 03:00:00,2023,5,30,3,0,14.9,10.3,0,0,0,0.15,1011,69,2.5
2023-05-30 04:00:00,2023,5,30,4,0,14.5,10.6,0,0,0,0.15,1011,64,2.4000000000000004
2023-05-30 05:00:00,2023,5,30,5,0,14.1,10.7,0,0,0,0.15,1011,59,2.3000000000000003
2023-05-30 06:00:00,2023,5,30,6,0,13.6,10.6,0,0,0,0.15,1012,56,2.3000000000000003
2023-05-30 07:00:00,2023,5,30,7,0,13.1,10.6,0,0,0,0.15,1012,55,2.2
2023-05-30 08:00:00,2023,5,30,8,0,12.7,10.5,0,0,0,0.15,1012,53,2.1
2023-05-30 09:00:00,2023,5,30,9,0,12.2,10.4,0,0,0,0.15,1012,48,1.9
2023-05-30 10:00:00,2023,5,30,10,0,12.5,10.5,13,0,13,0.15,1012,43,2.0
2023-05-30 11:00:00,2023,5,30,11,0,13.9,10.6,89,2,89,0.15,1012,49,2.6
2023-05-30 12:00:00,2023,5,30,12,0,16.0,10.0,112,577,351,0.15,1013,65,2.9000000000000004
2023-05-30 13:00:00,2023,5,30,13,0,18.0,9.4,132,707,547,0.15,1013,73,3.1
2023-05-30 14:00:00,2023,5,30,14,0,19.9,8.9,142,790,725,0.15,1013,75,3.2
2023-05-30 15:00:00,2023,5,30,15,0,21.4,8.6,133,866,871,0.15,1013,75,3.0
2023-05-30 16:00:00,2023,5,30,16,0,22.700000000000003,8.6,307,583,847,0.15,1013,75,2.9000000000000004
2023-05-30 17:00:00,2023,5,30,17,0,23.700000000000003,8.8,257,663,889,0.15,1013,77,2.9000000000000004
2023-05-30 18:00:00,2023,5,30,18,0,24.3,9.0,141,893,972,0.15,1013,81,2.8000000000000003
2023-05-30 19:00:00,2023,5,30,19,0,24.3,9.1,135,875,889,0.15,1013,85,2.8000000000000003
2023-05-30 20:00:00,2023,5,30,20,0,23.9,9.1,256,570,683,0.15,1013,89,2.7
2023-05-30 21:00:00,2023,5,30,21,0,23.200000000000003,8.9,183,661,581,0.15,1013,93,2.7
2023-05-30 22:00:00,2023,5,30,22,0,21.9,9.0,167,400,340,0.15,1013,99,2.4000000000000004
2023-05-30 23:00:00,2023,5,30,23,0,19.5,10.6,117,198,166,0.15,1013,106,1.7000000000000002
2023-05-31 00:00:00,2023,5,31,0,0,16.3,10.3,31,7,32,0.15,1013,109,1.5
2023-05-31 01:00:00,2023,5,31,1,0,14.9,10.2,0,0,0,0.15,1013,107,1.5
2023-05-31 02:00:00,2023,5,31,2,0,13.7,10.1,0,0,0,0.15,1013,102,1.4
2023-05-31 03:00:00,2023,5,31,3,0,12.5,10.0,0,0,0,0.15,1013,97,1.3
2023-05-31 04:00:00,2023,5,31,4,0,11.4,9.9,0,0,0,0.15,1014,90,1.2000000000000002
2023-05-31 05:00:00,2023,5,31,5,0,10.6,9.9,0,0,0,0.15,1014,81,1.1
2023-05-31 06:00:00,2023,5,31,6,0,9.9,9.9,0,0,0,0.15,1014,70,1.2000000000000002
2023-05-31 07:00:00,2023,5,31,7,0,9.2,9.2,0,0,0,0.15,1014,58,1.3
2023-05-31 08:00:00,2023,5,31,8,0,8.700000000000001,8.700000000000001,0,0,0,0.15,1014,48,1.4
2023-05-31 09:00:00,2023,5,31,9,0,8.3,8.3,0,0,0,0.15,1014,40,1.4
2023-05-31 10:00:00,2023,5,31,10,0,9.6,9.1,18,100,23,0.15,1015,35,1.7000000000000002
2023-05-31 11:00:00,2023,5,31,11,0,12.0,8.9,72,452,175,0.15,1015,35,2.1
2023-05-31 12:00:00,2023,5,31,12,0,14.9,7.5,103,655,375,0.15,1015,42,2.1
2023-05-31 13:00:00,2023,5,31,13,0,17.400000000000002,6.0,123,765,572,0.15,1015,45,2.0
2023-05-31 14:00:00,2023,5,31,14,0,19.5,5.5,135,835,751,0.15,1015,50,1.9
2023-05-31 15:00:00,2023,5,31,15,0,21.4,5.7,153,855,883,0.15,1014,57,1.8
2023-05-31 16:00:00,2023,5,31,16,0,23.1,6.1000000000000005,159,874,969,0.15,1014,66,1.7000000000000002
2023-05-31 17:00:00,2023,5,31,17,0,24.3,6.5,161,878,998,0.15,1013,75,1.7000000000000002
2023-05-31 18:00:00,2023,5,31,18,0,25.1,7.300000000000001,157,871,969,0.15,1013,82,1.7000000000000002
2023-05-31 19:00:00,2023,5,31,19,0,25.4,8.0,153,841,878,0.15,1012,88,1.7000000000000002
2023-05-31 20:00:00,2023,5,31,20,0,25.200000000000003,8.5,144,797,743,0.15,1012,91,1.8
2023-05-31 21:00:00,2023,5,31,21,0,24.700000000000003,8.700000000000001,131,729,571,0.15,1012,93,1.8
2023-05-31 22:00:00,2023,5,31,22,0,23.6,10.0,110,617,377,0.15,1012,97,1.5
2023-05-31 23:00:00,2023,5,31,23,0,20.8,12.8,79,426,185,0.15,1012,106,1.0
2023-06-01 00:00:00,2023,6,1,0,0,17.5,12.0,24,95,30,0.15,1012,114,1.1
2023-06-01 01:00:00,2023,6,1,1,0,16.400000000000002,12.2,0,0,0,0.15,1012,117,1.2000000000000002
2023-06-01 02:00:00,2023,6,1,2,0,15.6,12.8,0,0,0,0.15,1012,118,1.1
2023-06-01 03:00:00,2023,6,1,3,0,14.9,13.3,0,0,0,0.15,1012,116,1.1
2023-06-01 04:00:00,2023,6,1,4,0,14.4,13.9,0,0,0,0.15,1012,110,1.1
2023-06-01 05:00:00,2023,6,1,5,0,14.2,14.2,0,0,0,0.15,1012,95,1.0
2023-06-01 06:00:00,2023,6,1,6,0,13.9,13.9,0,0,0,0.15,1012,69,1.0
2023-06-01 07:00:00,2023,6,1,7,0,13.3,13.3,0,0,0,0.15,1012,43,1.1
2023-06-01 08:00:00,2023,6,1,8,0,12.5,12.5,0,0,0,0.15,1012,29,1.2000000000000002
2023-06-01 09:00:00,2023,6,1,9,0,11.9,11.9,0,0,0,0.15,1012,24,1.3
2023-06-01 10:00:00,2023,6,1,10,0,13.1,13.1,16,33,18,0.15,1012,21,1.4
2023-06-01 11:00:00,2023,6,1,11,0,15.6,13.6,85,329,161,0.15,1013,17,1.9
2023-06-01 12:00:00,2023,6,1,12,0,18.8,14.2,125,546,352,0.15,1013,26,1.6
2023-06-01 13:00:00,2023,6,1,13,0,21.700000000000003,13.7,149,679,549,0.15,1012,39,1.6
2023-06-01 14:00:00,2023,6,1,14,0,23.6,13.3,160,763,723,0.15,1012,44,1.6
2023-06-01 15:00:00,2023,6,1,15,0,25.200000000000003,13.2,187,781,854,0.15,1011,47,1.4
2023-06-01 16:00:00,2023,6,1,16,0,26.6,12.8,189,814,945,0.15,1011,50,1.4
2023-06-01 17:00:00,2023,6,1,17,0,27.700000000000003,12.3,184,835,981,0.15,1010,56,1.5
2023-06-01 18:00:00,2023,6,1,18,0,28.6,11.8,174,838,956,0.15,1010,64,1.5
2023-06-01 19:00:00,2023,6,1,19,0,28.9,11.7,161,828,876,0.15,1009,74,1.6
2023-06-01 20:00:00,2023,6,1,20,0,28.8,11.8,145,800,746,0.15,1009,83,1.6
2023-06-01 21:00:00,2023,6,1,21,0,28.3,12.2,126,743,576,0.15,1008,93,1.5
2023-06-01 22:00:00,2023,6,1,22,0,27.3,13.0,101,645,382,0.15,1008,107,1.3
2023-06-01 23:00:00,2023,6,1,23,0,24.1,15.8,70,475,189,0.15,1008,128,1.0
2023-06-02 00:00:00,2023,6,2,0,0,20.5,14.7,23,149,33,0.14,1008,145,1.1
2023-06-02 01:00:00,2023,6,2,1,0,19.3,14.7,0,0,0,0.14,1008,153,1.2000000000000002
2023-06-02 02:00:00,2023,6,2,2,0,18.4,14.9,0,0,0,0.14,1009,160,1.1
2023-06-02 03:00:00,2023,6,2,3,0,17.6,14.9,0,0,0,0.14,1008,169,1.0
2023-06-02 04:00:00,2023,6,2,4,0,17.5,14.8,0,0,0,0.14,1008,187,0.9
2023-06-02 05:00:00,2023,6,2,5,0,17.5,14.7,0,0,0,0.14,1008,224,0.9
2023-06-02 06:00:00,2023,6,2,6,0,17.1,14.6,0,0,0,0.14,1008,264,0.9
2023-06-02 07:00:00,2023,6,2,7,0,16.5,14.3,0,0,0,0.14,1007,292,1.1
2023-06-02 08:00:00,2023,6,2,8,0,16.0,13.8,0,0,0,0.14,1007,315,1.2000000000000002
2023-06-02 09:00:00,2023,6,2,9,0,15.6,13.2,0,0,0,0.14,1007,334,1.2000000000000002
2023-06-02 10:00:00,2023,6,2,10,0,16.6,13.5,17,119,23,0.14,1007,348,1.0
2023-06-02 11:00:00,2023,6,2,11,0,19.700000000000003,13.3,63,470,171,0.14,1007,355,1.5
2023-06-02 12:00:00,2023,6,2,12,0,22.1,13.6,89,656,362,0.14,1007,348,1.1
2023-06-02 13:00:00,2023,6,2,13,0,26.0,14.1,107,761,555,0.14,1006,355,1.0
2023-06-02 14:00:00,2023,6,2,14,0,29.200000000000003,14.3,120,821,726,0.14,1006,18,1.4
2023-06-02 15:00:00,2023,6,2,15,0,30.8,15.0,171,782,838,0.14,1005,24,1.4
2023-06-02 16:00:00,2023,6,2,16,0,32.1,15.5,179,801,922,0.14,1005,28,1.3
2023-06-02 17:00:00,2023,6,2,17,0,33.0,15.8,185,802,950,0.14,1004,33,1.2000000000000002
2023-06-02 18:00:00,2023,6,2,18,0,33.6,15.8,162,822,930,0.14,1003,42,1.2000000000000002
2023-06-02 19:00:00,2023,6,2,19,0,33.7,15.9,168,782,844,0.14,1003,53,1.2000000000000002
2023-06-02 20:00:00,2023,6,2,20,0,33.0,16.2,174,708,708,0.14,1002,64,1.3
2023-06-02 21:00:00,2023,6,2,21,0,32.0,16.8,172,600,536,0.14,1002,71,1.3
2023-06-02 22:00:00,2023,6,2,22,0,30.0,18.3,145,471,350,0.14,1002,82,1.2000000000000002
2023-06-02 23:00:00,2023,6,2,23,0,27.4,20.0,96,284,168,0.14,1003,96,0.9
2023-06-03 00:00:00,2023,6,3,0,0,25.5,19.6,19,0,19,0.15,1003,111,0.9
2023-06-03 01:00:00,2023,6,3,1,0,24.4,19.6,0,0,0,0.15,1003,128,0.8
2023-06-03 02:00:00,2023,6,3,2,0,23.4,19.4,0,0,0,0.15,1003,153,0.7000000000000001
2023-06-03 03:00:00,2023,6,3,3,0,22.4,19.0,0,0,0,0.15,1003,165,0.9
2023-06-03 04:00:00,2023,6,3,4,0,21.5,18.9,0,0,0,0.15,1003,167,1.1
2023-06-03 05:00:00,2023,6,3,5,0,20.6,19.0,0,0,0,0.15,1003,162,1.0
2023-06-03 06:00:00,2023,6,3,6,0,20.0,19.0,0,0,0,0.15,1003,151,1.0
2023-06-03 07:00:00,2023,6,3,7,0,19.5,18.8,0,0,0,0.15,1003,146,1.1
2023-06-03 08:00:00,2023,6,3,8,0,19.200000000000003,18.8,0,0,0,0.15,1003,150,1.0
2023-06-03 09:00:00,2023,6,3,9,0,19.3,18.5,0,0,0,0.15,1003,155,0.6000000000000001
2023-06-03 10:00:00,2023,6,3,10,0,19.700000000000003,18.8,16,49,18,0.15,1003,8,0.5
2023-06-03 11:00:00,2023,6,3,11,0,20.6,19.200000000000003,85,300,155,0.15,1003,9,1.4
2023-06-03 12:00:00,2023,6,3,12,0,22.1,19.3,169,8,172,0.15,1004,26,1.6
2023-06-03 13:00:00,2023,6,3,13,0,24.1,18.6,239,405,477,0.15,1004,50,2.0
2023-06-03 14:00:00,2023,6,3,14,0,25.700000000000003,17.900000000000002,181,688,690,0.15,1004,67,2.4000000000000004
2023-06-03 15:00:00,2023,6,3,15,0,26.6,17.5,361,401,703,0.15,1004,80,2.6
2023-06-03 16:00:00,2023,6,3,16,0,26.8,17.2,381,404,756,0.15,1005,87,2.7
2023-06-03 17:00:00,2023,6,3,17,0,26.4,16.900000000000002,399,420,801,0.15,1005,91,2.8000000000000003
2023-06-03 18:00:00,2023,6,3,18,0,25.700000000000003,16.6,481,156,627,0.15,1005,95,2.8000000000000003
2023-06-03 19:00:00,2023,6,3,19,0,24.9,16.5,345,2,347,0.15,1005,99,2.8000000000000003
2023-06-03 20:00:00,2023,6,3,20,0,24.0,16.3,397,268,599,0.15,1006,102,2.8000000000000003
2023-06-03 21:00:00,2023,6,3,21,0,22.9,16.1,338,133,419,0.15,1006,104,3.0
2023-06-03 22:00:00,2023,6,3,22,0,21.5,15.7,253,30,266,0.15,1006,107,3.1
2023-06-03 23:00:00,2023,6,3,23,0,19.9,15.2,145,16,149,0.15,1007,108,3.2
2023-06-04 00:00:00,2023,6,4,0,0,18.1,14.6,16,14,17,0.16,1008,107,3.2
2023-06-04 01:00:00,2023,6,4,1,0,16.7,14.1,0,0,0,0.16,1009,104,3.2
2023-06-04 02:00:00,2023,6,4,2,0,15.6,13.5,0,0,0,0.16,1009,100,3.1
2023-06-04 03:00:00,2023,6,4,3,0,15.0,12.9,0,0,0,0.16,1010,94,3.0
2023-06-04 04:00:00,2023,6,4,4,0,14.5,12.3,0,0,0,0.16,1010,90,2.9000000000000004
2023-06-04 05:00:00,2023,6,4,5,0,14.1,11.6,0,0,0,0.16,1010,85,2.6
2023-06-04 06:00:00,2023,6,4,6,0,13.7,11.1,0,0,0,0.16,1010,80,2.2
2023-06-04 07:00:00,2023,6,4,7,0,13.3,10.7,0,0,0,0.16,1010,75,1.8
2023-06-04 08:00:00,2023,6,4,8,0,12.9,10.5,0,0,0,0.16,1010,68,1.5
2023-06-04 09:00:00,2023,6,4,9,0,12.4,10.2,0,0,0,0.16,1010,63,1.3
2023-06-04 10:00:00,2023,6,4,10,0,12.8,9.9,18,0,18,0.16,1010,61,1.6
2023-06-04 11:00:00,2023,6,4,11,0,13.9,9.1,77,394,169,0.16,1010,55,2.0
2023-06-04 12:00:00,2023,6,4,12,0,15.5,8.6,116,585,360,0.16,1010,43,2.1
2023-06-04 13:00:00,2023,6,4,13,0,17.3,8.700000000000001,341,88,393,0.16,1010,31,2.1
2023-06-04 14:00:00,2023,6,4,14,0,19.1,8.8,418,251,603,0.16,1009,18,2.1
2023-06-04 15:00:00,2023,6,4,15,0,21.1,8.6,144,862,882,0.16,1008,9,2.0
2023-06-04 16:00:00,2023,6,4,16,0,22.700000000000003,8.1,144,892,972,0.16,1007,5,1.8
2023-06-04 17:00:00,2023,6,4,17,0,24.0,7.6,141,905,1006,0.16,1007,5,1.6
2023-06-04 18:00:00,2023,6,4,18,0,24.9,7.1000000000000005,136,901,978,0.16,1006,8,1.4
2023-06-04 19:00:00,2023,6,4,19,0,25.4,6.800000000000001,129,890,900,0.16,1005,13,1.2000000000000002
2023-06-04 20:00:00,2023,6,4,20,0,25.5,6.7,118,861,768,0.16,1005,18,1.2000000000000002
2023-06-04 21:00:00,2023,6,4,21,0,25.1,6.2,104,810,598,0.16,1005,19,1.3
2023-06-04 22:00:00,2023,6,4,22,0,24.200000000000003,6.6000000000000005,86,724,404,0.16,1005,21,1.3
2023-06-04 23:00:00,2023,6,4,23,0,21.8,9.7,62,564,206,0.16,1005,37,0.9
2023-06-05 00:00:00,2023,6,5,0,0,18.2,9.1,24,234,41,0.15,1005,64,0.9
2023-06-05 01:00:00,2023,6,5,1,0,16.7,9.3,0,0,0,0.15,1006,76,0.9
2023-06-05 02:00:00,2023,6,5,2,0,15.5,10.1,0,0,0,0.15,1006,88,0.9
2023-06-05 03:00:00,2023,6,5,3,0,14.5,10.9,0,0,0,0.15,1006,94,0.9
2023-06-05 04:00:00,2023,6,5,4,0,13.7,11.7,0,0,0,0.15,1007,93,1.0
2023-06-05 05:00:00,2023,6,5,5,0,13.1,12.5,0,0,0,0.15,1007,89,1.1
2023-06-05 06:00:00,2023,6,5,6,0,12.4,12.4,0,0,0,0.15,1007,84,1.2000000000000002
2023-06-05 07:00:00,2023,6,5,7,0,11.9,11.9,0,0,0,0.15,1007,86,1.1
2023-06-05 08:00:00,2023,6,5,8,0,11.7,11.7,0,0,0,0.15,1007,85,1.1
2023-06-05 09:00:00,2023,6,5,9,0,11.5,11.5,0,0,0,0.15,1007,71,1.0
2023-06-05 10:00:00,2023,6,5,10,0,12.6,12.4,16,69,20,0.15,1007,54,1.0
2023-06-05 11:00:00,2023,6,5,11,0,14.8,11.9,88,300,158,0.15,1007,49,1.2000000000000002
2023-06-05 12:00:00,2023,6,5,12,0,17.0,10.7,149,452,338,0.15,1007,34,1.1
2023-06-05 13:00:00,2023,6,5,13,0,19.1,10.0,195,556,523,0.15,1007,2,1.3
2023-06-05 14:00:00,2023,6,5,14,0,20.9,9.7,343,356,606,0.15,1006,347,1.6
2023-06-05 15:00:00,2023,6,5,15,0,22.6,9.6,146,838,863,0.15,1005,341,1.7000000000000002
2023-06-05 16:00:00,2023,6,5,16,0,24.0,9.5,144,870,952,0.15,1005,334,1.7000000000000002
2023-06-05 17:00:00,2023,6,5,17,0,25.1,9.6,141,885,987,0.15,1004,328,1.7000000000000002
2023-06-05 18:00:00,2023,6,5,18,0,25.8,9.9,139,877,959,0.15,1003,324,1.6
2023-06-05 19:00:00,2023,6,5,19,0,26.200000000000003,9.6,144,842,874,0.15,1003,324,1.7000000000000002
2023-06-05 20:00:00,2023,6,5,20,0,26.3,9.3,146,784,739,0.15,1002,328,1.8
2023-06-05 21:00:00,2023,6,5,21,0,25.9,8.8,138,707,570,0.15,1002,332,2.0
2023-06-05 22:00:00,2023,6,5,22,0,24.9,9.2,124,574,377,0.15,1002,336,1.9
2023-06-05 23:00:00,2023,6,5,23,0,22.4,11.2,89,366,184,0.15,1003,339,1.3
2023-06-06 00:00:00,2023,6,6,0,0,19.1,10.5,23,92,30,0.15,1003,342,1.2000000000000002
2023-06-06 01:00:00,2023,6,6,1,0,17.7,9.9,0,0,0,0.15,1003,344,1.4
2023-06-06 02:00:00,2023,6,6,2,0,16.8,9.6,0,0,0,0.15,1003,342,1.4
2023-06-06 03:00:00,2023,6,6,3,0,16.0,9.4,0,0,0,0.15,1003,335,1.4
2023-06-06 04:00:00,2023,6,6,4,0,15.5,9.3,0,0,0,0.15,1003,330,1.5
2023-06-06 05:00:00,2023,6,6,5,0,14.8,9.3,0,0,0,0.15,1003,325,1.5
2023-06-06 06:00:00,2023,6,6,6,0,14.3,9.3,0,0,0,0.15,1003,321,1.5
2023-06-06 07:00:00,2023,6,6,7,0,13.9,9.3,0,0,0,0.15,1003,318,1.5
2023-06-06 08:00:00,2023,6,6,8,0,13.5,9.3,0,0,0,0.15,1002,315,1.5
2023-06-06 09:00:00,2023,6,6,9,0,13.2,9.2,0,0,0,0.15,1002,313,1.4
2023-06-06 10:00:00,2023,6,6,10,0,13.9,9.4,9,26,11,0.15,1002,310,1.5
2023-06-06 11:00:00,2023,6,6,11,0,15.9,9.5,95,169,134,0.15,1002,301,1.9
2023-06-06 12:00:00,2023,6,6,12,0,18.2,9.9,184,319,317,0.15,1001,285,1.8
2023-06-06 13:00:00,2023,6,6,13,0,21.700000000000003,8.700000000000001,240,443,502,0.15,1001,285,2.3000000000000003
2023-06-06 14:00:00,2023,6,6,14,0,24.3,7.300000000000001,285,517,667,0.15,1000,282,2.8000000000000003
2023-06-06 15:00:00,2023,6,6,15,0,25.8,7.5,318,558,795,0.15,999,283,3.1
2023-06-06 16:00:00,2023,6,6,16,0,26.6,8.6,340,580,880,0.15,998,285,3.3000000000000003
2023-06-06 17:00:00,2023,6,6,17,0,26.8,9.8,338,599,912,0.15,997,288,3.4000000000000004
2023-06-06 18:00:00,2023,6,6,18,0,27.200000000000003,10.5,329,603,893,0.15,997,290,3.6
2023-06-06 19:00:00,2023,6,6,19,0,27.200000000000003,10.8,499,92,579,0.15,996,292,3.5
2023-06-06 20:00:00,2023,6,6,20,0,27.0,10.9,103,0,103,0.15,996,295,3.5
2023-06-06 21:00:00,2023,6,6,21,0,26.5,11.0,376,112,445,0.15,995,297,3.2
2023-06-06 22:00:00,2023,6,6,22,0,25.4,11.6,178,407,358,0.15,995,299,2.5
2023-06-06 23:00:00,2023,6,6,23,0,23.4,12.7,4,0,4,0.15,995,302,1.6
2023-06-07 00:00:00,2023,6,7,0,0,20.8,12.5,16,0,16,0.15,996,310,1.3
2023-06-07 01:00:00,2023,6,7,1,0,19.5,12.2,0,0,0,0.15,996,325,1.4
2023-06-07 02:00:00,2023,6,7,2,0,18.5,11.9,0,0,0,0.15,997,344,1.5
2023-06-07 03:00:00,2023,6,7,3,0,17.7,11.8,0,0,0,0.15,997,1,1.8
2023-06-07 04:00:00,2023,6,7,4,0,16.6,12.0,0,0,0,0.15,998,14,1.8
2023-06-07 05:00:00,2023,6,7,5,0,15.3,12.1,0,0,0,0.15,998,20,1.5
2023-06-07 06:00:00,2023,6,7,6,0,14.6,11.8,0,0,0,0.15,998,17,1.2000000000000002
2023-06-07 07:00:00,2023,6,7,7,0,14.0,11.5,0,0,0,0.15,998,12,1.2000000000000002
2023-06-07 08:00:00,2023,6,7,8,0,13.5,11.3,0,0,0,0.15,998,9,1.2000000000000002
2023-06-07 09:00:00,2023,6,7,9,0,13.0,11.2,0,0,0,0.15,998,3,1.2000000000000002
2023-06-07 10:00:00,2023,6,7,10,0,13.7,11.4,11,40,13,0.15,998,355,1.1
2023-06-07 11:00:00,2023,6,7,11,0,15.4,11.5,94,204,142,0.15,998,339,1.4
2023-06-07 12:00:00,2023,6,7,12,0,17.900000000000002,11.1,177,343,321,0.15,998,327,1.2000000000000002
2023-06-07 13:00:00,2023,6,7,13,0,20.8,9.1,242,443,504,0.15,998,320,1.5
2023-06-07 14:00:00,2023,6,7,14,0,22.3,8.1,288,515,670,0.15,998,309,1.9
2023-06-07 15:00:00,2023,6,7,15,0,23.4,7.4,325,554,799,0.15,998,300,2.1
2023-06-07 16:00:00,2023,6,7,16,0,24.200000000000003,6.9,338,590,887,0.15,997,293,2.2
2023-06-07 17:00:00,2023,6,7,17,0,24.8,6.5,333,617,924,0.15,997,291,2.2
2023-06-07 18:00:00,2023,6,7,18,0,25.1,6.2,326,617,904,0.15,996,291,2.2
2023-06-07 19:00:00,2023,6,7,19,0,25.200000000000003,6.0,308,595,825,0.15,996,291,2.1
2023-06-07 20:00:00,2023,6,7,20,0,25.1,5.5,286,538,694,0.15,996,292,2.0
2023-06-07 21:00:00,2023,6,7,21,0,24.5,5.5,251,450,528,0.15,995,294,1.8
2023-06-07 22:00:00,2023,6,7,22,0,23.6,6.6000000000000005,198,332,345,0.15,996,299,1.3
2023-06-07 23:00:00,2023,6,7,23,0,21.5,10.1,109,185,158,0.15,996,302,0.7000000000000001
2023-06-08 00:00:00,2023,6,8,0,0,20.4,8.1,16,35,19,0.15,996,302,0.5
2023-06-08 01:00:00,2023,6,8,1,0,19.6,8.0,0,0,0,0.15,997,297,0.1
2023-06-08 02:00:00,2023,6,8,2,0,18.3,9.4,0,0,0,0.15,997,135,0.2
2023-06-08 03:00:00,2023,6,8,3,0,17.3,10.6,0,0,0,0.15,997,139,0.3
2023-06-08 04:00:00,2023,6,8,4,0,16.3,11.7,0,0,0,0.15,997,116,0.2
2023-06-08 05:00:00,2023,6,8,5,0,15.4,12.2,0,0,0,0.15,997,88,0.2
2023-06-08 06:00:00,2023,6,8,6,0,14.7,12.5,0,0,0,0.15,997,67,0.3
2023-06-08 07:00:00,2023,6,8,7,0,14.4,12.5,0,0,0,0.15,997,49,0.7000000000000001
2023-06-08 08:00:00,2023,6,8,8,0,13.5,12.3,0,0,0,0.15,997,44,1.1
2023-06-08 09:00:00,2023,6,8,9,0,12.7,11.9,0,0,0,0.15,997,45,1.2000000000000002
2023-06-08 10:00:00,2023,6,8,10,0,13.3,11.3,10,30,12,0.15,998,46,1.5
2023-06-08 11:00:00,2023,6,8,11,0,14.9,10.7,96,176,137,0.15,998,44,1.9
2023-06-08 12:00:00,2023,6,8,12,0,17.5,10.1,185,318,318,0.15,998,45,1.8
2023-06-08 13:00:00,2023,6,8,13,0,20.0,8.9,246,427,499,0.15,999,41,1.8
2023-06-08 14:00:00,2023,6,8,14,0,21.700000000000003,7.800000000000001,290,508,666,0.15,999,31,1.6
2023-06-08 15:00:00,2023,6,8,15,0,22.9,6.7,311,574,802,0.15,999,23,1.3
2023-06-08 16:00:00,2023,6,8,16,0,23.8,5.800000000000001,326,608,892,0.15,998,13,0.9
2023-06-08 17:00:00,2023,6,8,17,0,24.4,5.300000000000001,330,621,925,0.15,998,348,0.5
2023-06-08 18:00:00,2023,6,8,18,0,24.700000000000003,5.300000000000001,327,611,900,0.15,997,291,0.4
2023-06-08 19:00:00,2023,6,8,19,0,24.700000000000003,5.0,497,82,568,0.15,997,270,0.6000000000000001
2023-06-08 20:00:00,2023,6,8,20,0,24.6,4.9,139,0,139,0.15,997,270,0.8
2023-06-08 21:00:00,2023,6,8,21,0,24.1,5.1000000000000005,175,4,177,0.15,997,273,0.9
2023-06-08 22:00:00,2023,6,8,22,0,23.200000000000003,5.9,203,26,215,0.15,997,278,0.8
2023-06-08 23:00:00,2023,6,8,23,0,20.9,9.9,23,0,23,0.15,998,276,0.4
2023-06-09 00:00:00,2023,6,9,0,0,18.5,10.1,18,32,20,0.15,999,281,0.4
2023-06-09 01:00:00,2023,6,9,1,0,17.400000000000002,10.5,0,0,0,0.15,999,288,0.4
2023-06-09 02:00:00,2023,6,9,2,0,16.6,11.1,0,0,0,0.15,1000,302,0.5
2023-06-09 03:00:00,2023,6,9,3,0,15.8,11.2,0,0,0,0.15,1000,322,0.7000000000000001
2023-06-09 04:00:00,2023,6,9,4,0,15.2,10.9,0,0,0,0.15,1000,345,1.0
2023-06-09 05:00:00,2023,6,9,5,0,14.5,10.8,0,0,0,0.15,1000,355,1.2000000000000002
2023-06-09 06:00:00,2023,6,9,6,0,13.9,10.7,0,0,0,0.15,1000,358,1.3
2023-06-09 07:00:00,2023,6,9,7,0,13.3,10.6,0,0,0,0.15,1000,358,1.3
2023-06-09 08:00:00,2023,6,9,8,0,12.9,10.5,0,0,0,0.15,1000,358,1.3
2023-06-09 09:00:00,2023,6,9,9,0,12.5,10.6,0,0,0,0.15,1001,354,1.2000000000000002
2023-06-09 10:00:00,2023,6,9,10,0,13.6,11.0,14,45,16,0.15,1001,348,1.1
2023-06-09 11:00:00,2023,6,9,11,0,15.6,11.0,96,230,150,0.15,1001,341,1.4
2023-06-09 12:00:00,2023,6,9,12,0,17.7,10.5,172,365,325,0.15,1001,328,1.5
2023-06-09 13:00:00,2023,6,9,13,0,19.1,10.2,329,250,476,0.15,1001,310,1.8
2023-06-09 14:00:00,2023,6,9,14,0,20.0,10.1,318,467,663,0.15,1001,300,2.1
2023-06-09 15:00:00,2023,6,9,15,0,20.6,10.2,320,564,803,0.15,1001,294,2.3000000000000003
2023-06-09 16:00:00,2023,6,9,16,0,20.9,10.2,471,33,502,0.15,1000,291,2.5
2023-06-09 17:00:00,2023,6,9,17,0,21.4,10.1,234,0,234,0.15,1000,292,2.6
2023-06-09 18:00:00,2023,6,9,18,0,21.5,9.8,514,230,730,0.15,1000,294,2.7
